id,uri,observed_on,latitude,longitude,quality_grade,public_positional_accuracy,taxon.name,taxon.preferred_common_name,taxon.rank,user.login,within_property
166822528,https://www.inaturalist.org/observations/166822528,2023-06-09,38.9799695997,-76.9531867997,needs_id,,Pentastirini,,tribe,bombus_frankii,False
166835230,https://www.inaturalist.org/observations/166835230,2023-06-09,39.0400223997,-76.7902208,research,,Macrophya formosa,,species,bombus_frankii,False
166835948,https://www.inaturalist.org/observations/166835948,2023-06-09,39.0399622997,-76.7902119997,needs_id,,Pamphiliinae,,subfamily,bombus_frankii,False
167240555,https://www.inaturalist.org/observations/167240555,2023-06-13,39.1028469997,-76.8575524997,research,,Bombus fervidus,Golden Northern Bumble Bee,species,bombus_frankii,False
167240676,https://www.inaturalist.org/observations/167240676,2023-06-13,39.1026025997,-76.8576707997,research,,Lotus corniculatus,bird's-foot trefoil,species,bombus_frankii,False
167245917,https://www.inaturalist.org/observations/167245917,2023-06-13,39.08040831,-76.88018609,research,7.0,Lepidium virginicum,Virginia pepperweed,species,bombus_frankii,False
167760644,https://www.inaturalist.org/observations/167760644,2023-06-16,38.9799337997,-76.9527736,needs_id,,Photuris,,genus,bombus_frankii,False
168177622,https://www.inaturalist.org/observations/168177622,2023-06-18,38.9808712,-76.9536838,research,699.0,Lysimachia clethroides,Gooseneck Loosestrife,species,bombus_frankii,False
168396263,https://www.inaturalist.org/observations/168396263,2023-06-18,38.970838,-76.9483618,needs_id,,Microdon globosus,Globular Ant Fly,species,bombus_frankii,False
168829821,https://www.inaturalist.org/observations/168829821,2023-06-18,38.9706795997,-76.9484209,needs_id,,Pycnanthemum,mountain mints,genus,bombus_frankii,False
168893977,https://www.inaturalist.org/observations/168893977,2023-06-22,38.98015076,-76.94817885,needs_id,8.0,Reynoutria japonica,Japanese knotweed,species,bombus_frankii,False
169051360,https://www.inaturalist.org/observations/169051360,2023-06-23,38.98115935,-76.94998685,research,7.0,Lespedeza cuneata,Chinese bushclover,species,bombus_frankii,False
169242553,https://www.inaturalist.org/observations/169242553,2023-06-24,39.0325583997,-76.7896188997,research,,Chauliognathus marginatus,Margined Leatherwing Beetle,species,bombus_frankii,False
169244584,https://www.inaturalist.org/observations/169244584,2023-06-24,39.0331359997,-76.791104,research,,Nephrotoma virescens,,species,bombus_frankii,False
169268605,https://www.inaturalist.org/observations/169268605,2023-06-24,39.0321433,-76.7917043,needs_id,,Chrysops,Deer Flies,genus,bombus_frankii,False
169268691,https://www.inaturalist.org/observations/169268691,2023-06-24,39.0318346,-76.7924964997,research,,Apios americana,American groundnut,species,bombus_frankii,False
169269152,https://www.inaturalist.org/observations/169269152,2023-06-24,38.9798333,-76.9528065,research,17.0,Toxicodendron radicans,eastern poison ivy,species,bombus_frankii,False
169275487,https://www.inaturalist.org/observations/169275487,2023-06-24,38.97987496,-76.95312975,needs_id,10.0,Angiospermae,flowering plants,subphylum,bombus_frankii,False
169443924,https://www.inaturalist.org/observations/169443924,2023-06-25,39.02710893,-76.79720664,research,7.0,Cirsium arvense,creeping thistle,species,bombus_frankii,False
169465841,https://www.inaturalist.org/observations/169465841,2023-06-25,39.02824236,-76.79437748,research,10.0,Scutellaria integrifolia,Helmet skullcap,species,bombus_frankii,False
169466016,https://www.inaturalist.org/observations/169466016,2023-06-25,39.0300629997,-76.79062,research,,Dianthus armeria,Deptford pink,species,bombus_frankii,False
169466233,https://www.inaturalist.org/observations/169466233,2023-06-25,39.0302653997,-76.7893504,research,,Leptinotarsa juncta,False Potato Beetle,species,bombus_frankii,False
169978196,https://www.inaturalist.org/observations/169978196,2023-06-28,38.9883018,-76.4987794997,research,,Polygonia interrogationis,Question Mark,species,bombus_frankii,False
170028674,https://www.inaturalist.org/observations/170028674,2023-06-28,38.986409,-76.5026177,research,,Labidomera clivicollis,Swamp Milkweed Leaf Beetle,species,bombus_frankii,False
170028841,https://www.inaturalist.org/observations/170028841,2023-06-28,38.9862620997,-76.5025717,research,,Oncometopia orbona,Broad-headed Sharpshooter,species,bombus_frankii,False
170353175,https://www.inaturalist.org/observations/170353175,2023-06-30,38.9768972997,-76.9446281,research,,Cleome houtteana,Spider flower,species,bombus_frankii,False
170353423,https://www.inaturalist.org/observations/170353423,2023-06-30,38.9768347997,-76.9446597,needs_id,,Achillea filipendulina,Fern-leaf Yarrow,species,bombus_frankii,False
170353601,https://www.inaturalist.org/observations/170353601,2023-06-29,39.0369235,-76.7892877997,research,,Bombus bimaculatus,Two-spotted Bumble Bee,species,bombus_frankii,False
170354318,https://www.inaturalist.org/observations/170354318,2023-06-29,39.0371663997,-76.78945,research,,Milesia virginiensis,Virginia Giant Hover Fly,species,bombus_frankii,False
170438292,https://www.inaturalist.org/observations/170438292,2023-07-01,39.3831523,-79.280526,research,2900.0,Plethodon glutinosus,Northern Slimy Salamander,species,jljohnson85,False
170448815,https://www.inaturalist.org/observations/170448815,2023-07-01,39.35927942,-79.20023889,research,9.0,Lithobates clamitans,Green Frog,species,jljohnson85,False
170463484,https://www.inaturalist.org/observations/170463484,2023-06-29,39.0368816,-76.7893779,research,,Lysimachia ciliata,fringed loosestrife,species,bombus_frankii,False
170756693,https://www.inaturalist.org/observations/170756693,2023-07-02,38.9759716,-76.9466038,research,,Acer rubrum,red maple,species,bombus_frankii,False
170757659,https://www.inaturalist.org/observations/170757659,2023-07-02,38.9732099,-76.9435593,needs_id,,Wisteria sinensis,Chinese wisteria,species,bombus_frankii,False
171488674,https://www.inaturalist.org/observations/171488674,2023-07-06,39.00979216,-76.87688685,needs_id,6.0,Abagrotis alternata,Greater Red Dart,species,bombus_frankii,False
171540868,https://www.inaturalist.org/observations/171540868,2023-07-06,38.9752889,-76.9482498997,research,,Saponaria officinalis,common soapwort,species,bombus_frankii,False
171541039,https://www.inaturalist.org/observations/171541039,2023-07-06,38.9753028,-76.9479391997,research,,Veronica longifolia,Long-leaved Speedwell,species,bombus_frankii,False
172585806,https://www.inaturalist.org/observations/172585806,2023-07-12,38.9720401,-76.9459662997,needs_id,,Chlorophyllum molybdites,green-spored parasol,species,bombus_frankii,False
173046661,https://www.inaturalist.org/observations/173046661,2023-07-07,39.1003635,-79.5314716997,research,,Rhododendron maximum,great rhododendron,species,ogbees,False
173046694,https://www.inaturalist.org/observations/173046694,2023-07-06,39.3723797997,-79.1969990997,research,,Securigera varia,purple crownvetch,species,ogbees,False
173046812,https://www.inaturalist.org/observations/173046812,2023-07-06,39.3722909997,-79.1969232,needs_id,,Securigera varia,purple crownvetch,species,ogbees,False
173046944,https://www.inaturalist.org/observations/173046944,2023-07-06,39.3723780997,-79.1969923,research,,Securigera varia,purple crownvetch,species,ogbees,False
173046958,https://www.inaturalist.org/observations/173046958,2023-07-06,39.3723785,-79.1969974997,needs_id,,Magnoliopsida,dicots,class,ogbees,False
173046979,https://www.inaturalist.org/observations/173046979,2023-07-06,39.3723043997,-79.1969607997,research,,Lotus corniculatus,bird's-foot trefoil,species,ogbees,False
173047048,https://www.inaturalist.org/observations/173047048,2023-07-06,39.3722927,-79.1969241,research,,Securigera varia,purple crownvetch,species,ogbees,False
173047099,https://www.inaturalist.org/observations/173047099,2023-07-06,39.3722923997,-79.1969237997,research,,Securigera varia,purple crownvetch,species,ogbees,False
173047584,https://www.inaturalist.org/observations/173047584,2023-07-06,39.372292,-79.1969236997,needs_id,,Apocynum cannabinum,hemp dogbane,species,ogbees,False
173047754,https://www.inaturalist.org/observations/173047754,2023-07-06,39.3722911997,-79.1969232997,research,,Securigera varia,purple crownvetch,species,ogbees,False
173047806,https://www.inaturalist.org/observations/173047806,2023-07-06,39.3647714,-79.1832827,needs_id,,Plantae,plants,kingdom,ogbees,False
173047886,https://www.inaturalist.org/observations/173047886,2023-07-06,39.3722904997,-79.1969232997,research,,Tetraopes tetrophthalmus,Red Milkweed Beetle,species,ogbees,False
173047940,https://www.inaturalist.org/observations/173047940,2023-07-06,39.3639829,-79.1853648,needs_id,,Magnoliopsida,dicots,class,ogbees,False
173048038,https://www.inaturalist.org/observations/173048038,2023-07-06,39.3722919,-79.1969267997,needs_id,,Apocynum cannabinum,hemp dogbane,species,ogbees,False
173048110,https://www.inaturalist.org/observations/173048110,2023-07-06,39.3722451,-79.1968908997,needs_id,,Apiaceae,carrot family,family,ogbees,False
173048142,https://www.inaturalist.org/observations/173048142,2023-07-06,39.3722391,-79.1968846,needs_id,,Magnoliopsida,dicots,class,ogbees,False
173048169,https://www.inaturalist.org/observations/173048169,2023-07-06,39.3639831997,-79.1853643,needs_id,,Robinia pseudoacacia,black locust,species,ogbees,False
173048250,https://www.inaturalist.org/observations/173048250,2023-07-06,39.3639829,-79.1853648997,needs_id,,Magnoliopsida,dicots,class,ogbees,False
173048270,https://www.inaturalist.org/observations/173048270,2023-07-06,39.3639829997,-79.1853652,needs_id,,Poeae,,tribe,ogbees,False
173048293,https://www.inaturalist.org/observations/173048293,2023-07-06,39.3639833,-79.1853712997,needs_id,,Plantae,plants,kingdom,ogbees,False
173048327,https://www.inaturalist.org/observations/173048327,2023-07-06,39.3534568997,-79.1783417,needs_id,,Elaeagnus,oleasters,genus,ogbees,False
173048356,https://www.inaturalist.org/observations/173048356,2023-07-06,39.3534246997,-79.1782740997,needs_id,,Angiospermae,flowering plants,subphylum,ogbees,False
173048393,https://www.inaturalist.org/observations/173048393,2023-07-06,39.3534585,-79.17834,needs_id,,Angiospermae,flowering plants,subphylum,ogbees,False
173048436,https://www.inaturalist.org/observations/173048436,2023-07-06,39.3532828,-79.1780245,needs_id,,Lotus corniculatus,,complex,ogbees,False
173048483,https://www.inaturalist.org/observations/173048483,2023-07-06,39.3535007997,-79.1784691997,needs_id,,Phleum,Timothies,genus,ogbees,False
173048605,https://www.inaturalist.org/observations/173048605,2023-07-06,39.353591,-79.1789914997,needs_id,,Melilotus officinalis,Yellow Sweetclover,species,ogbees,False
173048640,https://www.inaturalist.org/observations/173048640,2023-07-06,39.3535944997,-79.1789950997,needs_id,,Melilotus,melilots and sweetclovers,genus,ogbees,False
173048669,https://www.inaturalist.org/observations/173048669,2023-07-06,39.3538684997,-79.1806227997,needs_id,,Poaceae,grasses,family,ogbees,False
173048744,https://www.inaturalist.org/observations/173048744,2023-07-06,39.3538694,-79.1806260997,needs_id,,Erigeron,fleabanes and horseweeds,genus,ogbees,False
173048762,https://www.inaturalist.org/observations/173048762,2023-07-06,39.3538472997,-79.1805453997,needs_id,,Rubus,brambles,genus,ogbees,False
173048882,https://www.inaturalist.org/observations/173048882,2023-07-06,39.3538540997,-79.1805913,needs_id,,Poaceae,grasses,family,ogbees,False
173048940,https://www.inaturalist.org/observations/173048940,2023-07-06,39.3538611,-79.1805449,needs_id,,Rubus,brambles,genus,ogbees,False
173049016,https://www.inaturalist.org/observations/173049016,2023-07-06,39.3538478997,-79.1805437,needs_id,,Asteraceae,"sunflowers, daisies, asters, and allies",family,ogbees,False
173049050,https://www.inaturalist.org/observations/173049050,2023-07-06,39.3538818,-79.1805710997,needs_id,,Daucus carota,wild carrot,species,ogbees,False
173049135,https://www.inaturalist.org/observations/173049135,2023-07-06,39.3539458997,-79.1845303997,needs_id,,Dianthus armeria,Deptford pink,species,ogbees,False
173049167,https://www.inaturalist.org/observations/173049167,2023-07-06,39.3539485,-79.1845497,needs_id,,Asteraceae,"sunflowers, daisies, asters, and allies",family,ogbees,False
173049251,https://www.inaturalist.org/observations/173049251,2023-07-06,39.3592058997,-79.1952318997,needs_id,,Lonicera,honeysuckles,genus,ogbees,True
173131623,https://www.inaturalist.org/observations/173131623,2023-07-03,39.3569979953,-79.1908264473,research,1104.0,Fagus grandifolia,American beech,species,ogbees,False
173131624,https://www.inaturalist.org/observations/173131624,2023-07-03,39.3569979953,-79.1908264473,research,1104.0,Acer pensylvanicum,striped maple,species,ogbees,False
173131625,https://www.inaturalist.org/observations/173131625,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Quercus alba,white oak,species,ogbees,False
173131626,https://www.inaturalist.org/observations/173131626,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Polypodiopsida,ferns,class,ogbees,False
173131627,https://www.inaturalist.org/observations/173131627,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Quercus,oaks,genus,ogbees,False
173131629,https://www.inaturalist.org/observations/173131629,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Acer,maples,genus,ogbees,False
173131630,https://www.inaturalist.org/observations/173131630,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Magnoliopsida,dicots,class,ogbees,False
173131631,https://www.inaturalist.org/observations/173131631,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Tracheophyta,vascular plants,phylum,ogbees,False
173131633,https://www.inaturalist.org/observations/173131633,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Vaccinium,"blueberries, cranberries, and allies",genus,ogbees,False
173131634,https://www.inaturalist.org/observations/173131634,2023-07-03,39.3569979953,-79.1908264473,research,1104.0,Acer pensylvanicum,striped maple,species,ogbees,False
173131635,https://www.inaturalist.org/observations/173131635,2023-07-03,39.3569979953,-79.1908264473,research,1104.0,Sassafras albidum,sassafras,species,ogbees,False
173131637,https://www.inaturalist.org/observations/173131637,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Magnoliopsida,dicots,class,ogbees,False
173131638,https://www.inaturalist.org/observations/173131638,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Bryophyta,mosses,phylum,ogbees,False
173131639,https://www.inaturalist.org/observations/173131639,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Flavoparmelia,greenshield lichens,genus,ogbees,False
173131641,https://www.inaturalist.org/observations/173131641,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Dennstaedtia,,genus,ogbees,False
173131642,https://www.inaturalist.org/observations/173131642,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Leucobryum,Leucobryum mosses,genus,ogbees,False
173131643,https://www.inaturalist.org/observations/173131643,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Parmelioideae,typical shield lichens,subfamily,ogbees,False
173131644,https://www.inaturalist.org/observations/173131644,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,,,,ogbees,False
173131645,https://www.inaturalist.org/observations/173131645,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Quercus alba,white oak,species,ogbees,False
173131646,https://www.inaturalist.org/observations/173131646,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Aralia nudicaulis,wild sarsaparilla,species,ogbees,False
173131647,https://www.inaturalist.org/observations/173131647,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Cladonia,pixie cup and reindeer lichens,genus,ogbees,False
173131649,https://www.inaturalist.org/observations/173131649,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Potentilla,cinquefoils,genus,ogbees,False
173131650,https://www.inaturalist.org/observations/173131650,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,,,,ogbees,False
173131651,https://www.inaturalist.org/observations/173131651,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Liliopsida,monocots,class,ogbees,False
173131652,https://www.inaturalist.org/observations/173131652,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Odocoileus virginianus,White-tailed Deer,species,ogbees,False
173131653,https://www.inaturalist.org/observations/173131653,2023-07-03,39.3569979953,-79.1908264473,research,1104.0,Amauropelta noveboracensis,New York fern,species,ogbees,False
173131655,https://www.inaturalist.org/observations/173131655,2023-07-03,39.3569979953,-79.1908264473,research,1104.0,Amauropelta noveboracensis,New York fern,species,ogbees,False
173131656,https://www.inaturalist.org/observations/173131656,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Plantae,plants,kingdom,ogbees,False
173131659,https://www.inaturalist.org/observations/173131659,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Fungi,Fungi Including Lichens,kingdom,ogbees,False
173131661,https://www.inaturalist.org/observations/173131661,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Bryophyta,mosses,phylum,ogbees,False
173131662,https://www.inaturalist.org/observations/173131662,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Bryophyta,mosses,phylum,ogbees,False
173131664,https://www.inaturalist.org/observations/173131664,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Cladoniaceae,spindles and structured lichens,family,ogbees,False
173131665,https://www.inaturalist.org/observations/173131665,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Lecanoromycetes,common lichens,class,ogbees,False
173131666,https://www.inaturalist.org/observations/173131666,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Magnoliopsida,dicots,class,ogbees,False
173131670,https://www.inaturalist.org/observations/173131670,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Acer,maples,genus,ogbees,False
173131673,https://www.inaturalist.org/observations/173131673,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Bryophyta,mosses,phylum,ogbees,False
173131675,https://www.inaturalist.org/observations/173131675,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Magnoliopsida,dicots,class,ogbees,False
173131676,https://www.inaturalist.org/observations/173131676,2023-07-03,39.3569979953,-79.1908264473,research,1104.0,Aralia nudicaulis,wild sarsaparilla,species,ogbees,False
173131677,https://www.inaturalist.org/observations/173131677,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Acer,maples,genus,ogbees,False
173131679,https://www.inaturalist.org/observations/173131679,2023-07-03,39.3569979953,-79.1908264473,research,1104.0,Odocoileus virginianus,White-tailed Deer,species,ogbees,False
173131680,https://www.inaturalist.org/observations/173131680,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Leucobryum,Leucobryum mosses,genus,ogbees,False
173131682,https://www.inaturalist.org/observations/173131682,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Leucobryum,Leucobryum mosses,genus,ogbees,False
173131683,https://www.inaturalist.org/observations/173131683,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Fungi,Fungi Including Lichens,kingdom,ogbees,False
173131684,https://www.inaturalist.org/observations/173131684,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Odocoileus virginianus,White-tailed Deer,species,ogbees,False
173131686,https://www.inaturalist.org/observations/173131686,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Mammalia,Mammals,class,ogbees,False
173131688,https://www.inaturalist.org/observations/173131688,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Mammalia,Mammals,class,ogbees,False
173131689,https://www.inaturalist.org/observations/173131689,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Amphibolips,,genus,ogbees,False
173131690,https://www.inaturalist.org/observations/173131690,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Bryophyta,mosses,phylum,ogbees,False
173131692,https://www.inaturalist.org/observations/173131692,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Vertebrata,Vertebrates,subphylum,ogbees,False
173131694,https://www.inaturalist.org/observations/173131694,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Bryophyta,mosses,phylum,ogbees,False
173131695,https://www.inaturalist.org/observations/173131695,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Fagales,"beeches, oaks, walnuts, and allies",order,ogbees,False
173131696,https://www.inaturalist.org/observations/173131696,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Magnoliopsida,dicots,class,ogbees,False
173131699,https://www.inaturalist.org/observations/173131699,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Fungi,Fungi Including Lichens,kingdom,ogbees,False
173131700,https://www.inaturalist.org/observations/173131700,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,,,,ogbees,False
173131701,https://www.inaturalist.org/observations/173131701,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Plantae,plants,kingdom,ogbees,False
173131702,https://www.inaturalist.org/observations/173131702,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Tracheophyta,vascular plants,phylum,ogbees,False
173131703,https://www.inaturalist.org/observations/173131703,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Tracheophyta,vascular plants,phylum,ogbees,False
173131704,https://www.inaturalist.org/observations/173131704,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,,,,ogbees,False
173131705,https://www.inaturalist.org/observations/173131705,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Mammalia,Mammals,class,ogbees,False
173131706,https://www.inaturalist.org/observations/173131706,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Quercus,oaks,genus,ogbees,False
173131708,https://www.inaturalist.org/observations/173131708,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Fungi,Fungi Including Lichens,kingdom,ogbees,False
173131709,https://www.inaturalist.org/observations/173131709,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Magnoliopsida,dicots,class,ogbees,False
173131710,https://www.inaturalist.org/observations/173131710,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Porpidia albocaerulescens,Smokey-eyed Boulder Lichen,species,ogbees,False
173131712,https://www.inaturalist.org/observations/173131712,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Fungi,Fungi Including Lichens,kingdom,ogbees,False
173131713,https://www.inaturalist.org/observations/173131713,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Aralia nudicaulis,wild sarsaparilla,species,ogbees,False
173131715,https://www.inaturalist.org/observations/173131715,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Angiospermae,flowering plants,subphylum,ogbees,False
173131716,https://www.inaturalist.org/observations/173131716,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Magnoliopsida,dicots,class,ogbees,False
173131717,https://www.inaturalist.org/observations/173131717,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Polytrichum,haircap mosses,genus,ogbees,False
173131718,https://www.inaturalist.org/observations/173131718,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Magnoliopsida,dicots,class,ogbees,False
173131720,https://www.inaturalist.org/observations/173131720,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Canidae,Canids,family,ogbees,False
173131721,https://www.inaturalist.org/observations/173131721,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Angiospermae,flowering plants,subphylum,ogbees,False
173131723,https://www.inaturalist.org/observations/173131723,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Leucanthemum,,genus,ogbees,False
173131725,https://www.inaturalist.org/observations/173131725,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Magnoliopsida,dicots,class,ogbees,False
173131727,https://www.inaturalist.org/observations/173131727,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Poaceae,grasses,family,ogbees,False
173131728,https://www.inaturalist.org/observations/173131728,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Scirpus,Scirpus Bulrushes,genus,ogbees,False
173131730,https://www.inaturalist.org/observations/173131730,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Scirpus,Scirpus Bulrushes,genus,ogbees,False
173131731,https://www.inaturalist.org/observations/173131731,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Hamamelis,witch-hazels,genus,ogbees,False
173131732,https://www.inaturalist.org/observations/173131732,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Magnoliopsida,dicots,class,ogbees,False
173131733,https://www.inaturalist.org/observations/173131733,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Plantae,plants,kingdom,ogbees,False
173131735,https://www.inaturalist.org/observations/173131735,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,,,,ogbees,False
173131737,https://www.inaturalist.org/observations/173131737,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Magnoliopsida,dicots,class,ogbees,False
173131741,https://www.inaturalist.org/observations/173131741,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Magnoliopsida,dicots,class,ogbees,False
173131742,https://www.inaturalist.org/observations/173131742,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Magnoliopsida,dicots,class,ogbees,False
173131743,https://www.inaturalist.org/observations/173131743,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Bryophyta,mosses,phylum,ogbees,False
173131745,https://www.inaturalist.org/observations/173131745,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Lysimachia,Loosestrifes,genus,ogbees,False
173131746,https://www.inaturalist.org/observations/173131746,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Lysimachia,Loosestrifes,genus,ogbees,False
173131747,https://www.inaturalist.org/observations/173131747,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Polypodiopsida,ferns,class,ogbees,False
173131749,https://www.inaturalist.org/observations/173131749,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Magnoliopsida,dicots,class,ogbees,False
173131750,https://www.inaturalist.org/observations/173131750,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Amphibolips,,genus,ogbees,False
173131751,https://www.inaturalist.org/observations/173131751,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Amphibolips,,genus,ogbees,False
173131752,https://www.inaturalist.org/observations/173131752,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Lysimachia,Loosestrifes,genus,ogbees,False
173131753,https://www.inaturalist.org/observations/173131753,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Lysimachia,Loosestrifes,genus,ogbees,False
173131754,https://www.inaturalist.org/observations/173131754,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Lysimachia,Loosestrifes,genus,ogbees,False
173131755,https://www.inaturalist.org/observations/173131755,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Plantae,plants,kingdom,ogbees,False
173131756,https://www.inaturalist.org/observations/173131756,2023-07-03,39.3569979953,-79.1908264473,research,1104.0,Notophthalmus viridescens,Eastern Newt,species,ogbees,False
173131757,https://www.inaturalist.org/observations/173131757,2023-07-03,39.3569979953,-79.1908264473,research,1104.0,Notophthalmus viridescens,Eastern Newt,species,ogbees,False
173131758,https://www.inaturalist.org/observations/173131758,2023-07-03,39.3569979953,-79.1908264473,research,1104.0,Notophthalmus viridescens,Eastern Newt,species,ogbees,False
173131760,https://www.inaturalist.org/observations/173131760,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Plantae,plants,kingdom,ogbees,False
173131761,https://www.inaturalist.org/observations/173131761,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Scirpus,Scirpus Bulrushes,genus,ogbees,False
173131762,https://www.inaturalist.org/observations/173131762,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Liliopsida,monocots,class,ogbees,False
173131763,https://www.inaturalist.org/observations/173131763,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Angiospermae,flowering plants,subphylum,ogbees,False
173131765,https://www.inaturalist.org/observations/173131765,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Scirpus,Scirpus Bulrushes,genus,ogbees,False
173131766,https://www.inaturalist.org/observations/173131766,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Scirpus,Scirpus Bulrushes,genus,ogbees,False
173131768,https://www.inaturalist.org/observations/173131768,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Magnoliopsida,dicots,class,ogbees,False
173131769,https://www.inaturalist.org/observations/173131769,2023-07-03,39.3569979953,-79.1908264473,needs_id,1104.0,Magnoliopsida,dicots,class,ogbees,False
